"id","ahri_number","version","tonnage","outdoor_model","outdoor_model_revision","coil_model_number","coil_model_revision","furnace_model_revision","blower_model_revision","fit","seer","eer","cooling","txv_piston","hsk","hspf","orifice_size","indoor_coil_air_qty","high_cop","hsvtc","model_status","region","high_heat","afue","low_heat","low_cop","system_type","system_type_seer2","cond_seer","stage","indoor_unit","indoor_type","config","cabinet_width","ext_txv","furnace_btu","blower_type","description","file","created_at","updated_at","deleted_at","executed"
"93786","208143810","seer2","2",NULL,"GSXH502410",NULL,"CAPTA2422B4","GMVC960403BN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","040",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93787","208143811","seer2","2",NULL,"GSXH502410",NULL,"CAPTA2422B4","GMVC960603BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93788","208143812","seer2","2",NULL,"GSXH502410",NULL,"CAPTA2422B4","GMVC960803BN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93789","208143813","seer2","2",NULL,"GSXH502410",NULL,"CAPTA2422B4","GMVM970603BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-H5 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93790","208143814","seer2","2",NULL,"GSXH502410",NULL,"CAPTA2422B4","GMVM970803BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93791","208683127","seer2","2",NULL,"GSXC702410",NULL,"CAPTA2422B4","GMVC800603BN",NULL,NULL,"17.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","17","TWO STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-C7 Two Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93792","208683129","seer2","2",NULL,"GSXC702410",NULL,"CAPTA2422B4","GMVC800803BN",NULL,NULL,"17.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","17","TWO STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-C7 Two Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93793","208683718","seer2","2",NULL,"GSXC702410",NULL,"CAPTA2422B4","GMVC960403BN",NULL,NULL,"16.5","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","16","TWO STAGE","Furnace","V","Up Flow","17.5","no","040",NULL,"2.0 Ton - SEER2-C7 Two Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93794","208683719","seer2","2",NULL,"GSXC702410",NULL,"CAPTA2422B4","GMVC960603BN",NULL,NULL,"16.5","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","16","TWO STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-C7 Two Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93795","208683720","seer2","2",NULL,"GSXC702410",NULL,"CAPTA2422B4","GMVC960803BN",NULL,NULL,"17.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","17","TWO STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-C7 Two Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93796","208683722","seer2","2",NULL,"GSXC702410",NULL,"CAPTA2422B4","GMVM970603BN",NULL,NULL,"16.5","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","16","TWO STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-C7 Two Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93797","208683723","seer2","2",NULL,"GSXC702410",NULL,"CAPTA2422B4","GMVM970803BN",NULL,NULL,"17.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","17","TWO STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-C7 Two Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93798","205886323","seer2","2",NULL,"GVXC200241",NULL,"CAPF3137B6","GMVC800603BN",NULL,NULL,"20","13.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","20","VARIABLE SPEED","Furnace","V","Up Flow","17.5","no","060",NULL,"2.0 Ton - 20i-Inverter Series - 80% VS Two Stage Furnace",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93799","206144653","seer2","2",NULL,"GVXC200241",NULL,"CAPF3743C6","GMVC800805CN",NULL,NULL,"24.5","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","24","VARIABLE SPEED","Furnace","V","Up Flow","21","no","080",NULL,"2.0 Ton - 20i-Inverter Series - 80% VS Two Stage Furnace",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93800","205886329","seer2","2",NULL,"GVXC200241",NULL,"CAPF3137B6","GMVC960403BN",NULL,NULL,"20","14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","20","VARIABLE SPEED","Furnace","V","Up Flow","17.5","no","040",NULL,"2.0 Ton - 20i-Inverter Series - 96% VS Two Stage Furnace",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93801","205886330","seer2","2",NULL,"GVXC200241",NULL,"CAPF3137B6","GMVC960603BN",NULL,NULL,"20","14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","20","VARIABLE SPEED","Furnace","V","Up Flow","17.5","no","060",NULL,"2.0 Ton - 20i-Inverter Series - 96% VS Two Stage Furnace",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93802","205886331","seer2","2",NULL,"GVXC200241",NULL,"CAPF3137B6","GMVC960803BN",NULL,NULL,"20","14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","20","VARIABLE SPEED","Furnace","V","Up Flow","17.5","no","080",NULL,"2.0 Ton - 20i-Inverter Series - 96% VS Two Stage Furnace",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:47",NULL,"1"
"93803","205886333","seer2","2",NULL,"GVXC200241",NULL,"CAPF3137B6","GMVM970603BN",NULL,NULL,"20","14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","20","VARIABLE SPEED","Furnace","V","Up Flow","17.5","no","060",NULL,"2.0 Ton - 20i-Inverter Series - 97% VS Modulating Furnace",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93804","205886334","seer2","2",NULL,"GVXC200241",NULL,"CAPF3137B6","GMVM970803BN",NULL,NULL,"20","14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","20","VARIABLE SPEED","Furnace","V","Up Flow","17.5","no","080",NULL,"2.0 Ton - 20i-Inverter Series - 97% VS Modulating Furnace",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93805","208786160","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026C4","Any Nominal",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5""21""","no","min",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93806","208791550","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3626C4","Any Nominal",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5""21""","no","min",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93807","208791661","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9S800403AN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","14","no","040",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93808","208791659","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9S800603AN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","14","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93809","208791658","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9S800603BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93810","208791655","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9S800803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93811","208791652","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026C4","GM9S800804CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","21","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93812","208791775","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9C800403AN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","14","no","040",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93813","208791774","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9C800603AN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","14","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93814","208791773","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9C800603BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93815","208791772","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9C800803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93816","208791770","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026C4","GM9C800804CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","21","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93817","208791768","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026C4","GM9C801004CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","21","no","100",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93818","208791615","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GMVC800603BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93819","208791613","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GMVC800803BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93820","208791612","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026C4","GMVC800804CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","21","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93821","208791644","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9S960403AN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","14","no","040",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93822","208791642","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9S960603BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93823","208791640","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9S960803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93824","208791767","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9C960403AN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","14","no","040",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93825","208791766","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9C960603BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93826","208791765","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GM9C960803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:48",NULL,"1"
"93827","208791594","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GMVC960403BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","040",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:49",NULL,"1"
"93828","208791598","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3626B4","GMVC960403BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","040",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:49",NULL,"1"
"93829","208791593","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GMVC960603BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:49",NULL,"1"
"93830","208791597","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3626B4","GMVC960603BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:49",NULL,"1"
"93831","208791592","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GMVC960803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:49",NULL,"1"
"93832","208791596","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3626B4","GMVC960803BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:49",NULL,"1"
"93833","208791584","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GMVM970603BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:49",NULL,"1"
"93834","208791587","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3626B4","GMVM970603BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","060",NULL,"2.5 Ton - SEER2-N4 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:49",NULL,"1"
"93835","208791583","seer2","2.5",NULL,"GSXN403010",NULL,"CAPTA3026B4","GMVM970803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Up Flow","17.5","no","080",NULL,"2.5 Ton - SEER2-N4 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:49",NULL,"1"
